epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.4821,1.72223,3.06761,1.57174,0.14515,0.51747,0.27118,0.12753,1.55147,2.93904,1.48872,0.000546249,0.000546249,0.000546249
2,24.7884,1.63418,2.24643,1.49126,0.406,0.42056,0.4078,0.1984,1.70123,2.07652,1.64102,0.00109101,0.00109101,0.00109101
3,35.4921,1.68706,2.07715,1.50286,0.39802,0.41688,0.40579,0.18568,1.77731,3.33889,1.70216,0.00162476,0.00162476,0.00162476
4,46.0332,1.66335,1.90474,1.5241,0.38253,0.37753,0.36224,0.17116,1.75484,2.79074,1.78979,0.00161749,0.00161749,0.00161749
5,56.658,1.60347,1.70228,1.51422,0.87476,0.30556,0.34733,0.20204,1.60948,2.18357,1.56731,0.00160099,0.00160099,0.00160099
6,67.1372,1.54322,1.61835,1.44876,0.46752,0.48885,0.44729,0.22212,1.70381,1.56262,1.59018,0.00158448,0.00158448,0.00158448
7,77.713,1.47931,1.47564,1.42415,0.90394,0.32639,0.40135,0.2364,1.67354,1.65773,1.51056,0.00156798,0.00156798,0.00156798
8,88.244,1.50533,1.44534,1.45325,0.53622,0.5484,0.52769,0.2799,1.46956,1.53538,1.44558,0.00155148,0.00155148,0.00155148
9,98.6514,1.46658,1.38548,1.4014,0.5638,0.51479,0.53168,0.28424,1.48962,1.47832,1.45046,0.00153497,0.00153497,0.00153497
10,109.067,1.45064,1.31537,1.39035,0.77269,0.52206,0.57758,0.28783,1.52968,1.47635,1.4311,0.00151847,0.00151847,0.00151847
11,119.572,1.42871,1.29338,1.37504,0.58704,0.50168,0.52457,0.3168,1.44037,1.47058,1.37541,0.00150197,0.00150197,0.00150197
12,130.131,1.41102,1.25951,1.37538,0.58389,0.5114,0.51537,0.27202,1.52467,1.42992,1.50962,0.00148546,0.00148546,0.00148546
13,140.779,1.40532,1.24612,1.36439,0.80457,0.52998,0.62352,0.34564,1.41797,1.22286,1.43426,0.00146896,0.00146896,0.00146896
14,151.399,1.38018,1.22006,1.34852,0.55721,0.6513,0.62719,0.34273,1.39036,1.22071,1.35772,0.00145246,0.00145246,0.00145246
15,161.908,1.37098,1.15086,1.32299,0.5937,0.48422,0.55222,0.31592,1.42046,1.33189,1.38103,0.00143595,0.00143595,0.00143595
16,172.581,1.3561,1.16148,1.32463,0.56302,0.56166,0.54213,0.32055,1.44399,1.30436,1.34828,0.00141945,0.00141945,0.00141945
17,183.162,1.34098,1.14138,1.30744,0.68474,0.54076,0.61776,0.3475,1.39567,1.12424,1.32899,0.00140295,0.00140295,0.00140295
18,193.578,1.33478,1.10956,1.29591,0.48791,0.62142,0.53742,0.33066,1.36595,1.21063,1.34546,0.00138644,0.00138644,0.00138644
19,204.004,1.27814,1.07413,1.28082,0.69413,0.62109,0.67487,0.37887,1.41424,1.07571,1.40149,0.00136994,0.00136994,0.00136994
20,214.625,1.33226,1.11127,1.3166,0.66627,0.61637,0.62573,0.36944,1.3624,1.10672,1.35092,0.00135344,0.00135344,0.00135344
21,225.172,1.28827,1.06827,1.30427,0.8176,0.64562,0.70789,0.40487,1.3263,1.07363,1.33339,0.00133693,0.00133693,0.00133693
22,235.525,1.29146,1.07972,1.29575,0.6663,0.65972,0.69725,0.41187,1.36126,1.04248,1.34526,0.00132043,0.00132043,0.00132043
23,246.002,1.29764,1.0572,1.29036,0.70739,0.62189,0.67539,0.38112,1.40155,1.05019,1.33435,0.00130393,0.00130393,0.00130393
24,256.521,1.27031,1.04453,1.28135,0.68048,0.70728,0.7176,0.41208,1.36151,1.02303,1.37481,0.00128742,0.00128742,0.00128742
25,266.897,1.31112,1.07106,1.30507,0.8426,0.63426,0.74066,0.41337,1.34839,1.00404,1.32955,0.00127092,0.00127092,0.00127092
26,277.399,1.23892,1.01977,1.27339,0.86273,0.52294,0.67209,0.3786,1.39621,1.0933,1.37339,0.00125442,0.00125442,0.00125442
27,287.947,1.27621,1.03327,1.27721,0.81528,0.63677,0.73121,0.39843,1.33579,0.99802,1.34461,0.00123791,0.00123791,0.00123791
28,298.338,1.24826,0.9973,1.27165,0.83707,0.66625,0.7386,0.42944,1.2861,0.98503,1.29819,0.00122141,0.00122141,0.00122141
29,308.789,1.23718,1.02572,1.2689,0.75506,0.66089,0.6957,0.42116,1.25763,1.21261,1.2725,0.00120491,0.00120491,0.00120491
30,319.354,1.23288,0.98795,1.25773,0.83168,0.60059,0.74356,0.43009,1.2571,0.96561,1.28648,0.0011884,0.0011884,0.0011884
31,329.811,1.21866,0.96572,1.25833,0.85499,0.63155,0.73727,0.42693,1.3818,0.93959,1.37259,0.0011719,0.0011719,0.0011719
32,340.354,1.22172,0.9381,1.25148,0.62886,0.62353,0.67261,0.38223,1.32079,1.07201,1.35828,0.0011554,0.0011554,0.0011554
33,350.772,1.21053,0.96384,1.23261,0.73829,0.6357,0.73172,0.43528,1.30688,0.94801,1.31775,0.00113889,0.00113889,0.00113889
34,361.18,1.20347,0.94315,1.23299,0.79468,0.60753,0.71844,0.41182,1.36822,0.98196,1.33725,0.00112239,0.00112239,0.00112239
35,371.671,1.21491,0.93555,1.23714,0.66403,0.68388,0.66642,0.40874,1.31289,1.03687,1.30845,0.00110589,0.00110589,0.00110589
36,382.206,1.21958,0.91902,1.23542,0.72431,0.61397,0.66775,0.3783,1.31835,1.15545,1.3456,0.00108938,0.00108938,0.00108938
37,392.557,1.20065,0.94138,1.24211,0.82258,0.61933,0.73206,0.4274,1.27479,0.9713,1.29998,0.00107288,0.00107288,0.00107288
38,403.2,1.1665,0.90303,1.21875,0.69938,0.73121,0.74066,0.43424,1.26057,0.9332,1.28131,0.00105638,0.00105638,0.00105638
39,413.567,1.15764,0.89121,1.21558,0.64335,0.70219,0.71815,0.44206,1.26153,0.94139,1.25984,0.00103987,0.00103987,0.00103987
40,424.783,1.1453,0.8697,1.1976,0.77532,0.69627,0.7421,0.44228,1.28617,0.87612,1.29888,0.00102337,0.00102337,0.00102337
41,435.586,1.16491,0.86954,1.21846,0.8689,0.70161,0.78446,0.4811,1.22891,0.89115,1.27033,0.00100687,0.00100687,0.00100687
42,447.301,1.16805,0.89294,1.22484,0.76744,0.66435,0.72247,0.44945,1.25712,0.99276,1.27859,0.000990365,0.000990365,0.000990365
43,457.769,1.16025,0.88521,1.20446,0.84044,0.6993,0.76995,0.46556,1.25772,0.90547,1.26198,0.000973861,0.000973861,0.000973861
44,468.116,1.13452,0.86694,1.19722,0.79193,0.71386,0.79035,0.47676,1.25433,0.8581,1.24649,0.000957358,0.000957358,0.000957358
45,478.374,1.14957,0.86297,1.19502,0.77543,0.65762,0.72797,0.43445,1.27244,0.96002,1.25677,0.000940855,0.000940855,0.000940855
46,488.919,1.11199,0.8509,1.18081,0.76748,0.68287,0.76586,0.46091,1.23511,0.94542,1.25845,0.000924352,0.000924352,0.000924352
47,499.208,1.14731,0.85713,1.19798,0.71527,0.6875,0.71341,0.41307,1.2982,0.91064,1.31029,0.000907848,0.000907848,0.000907848
48,509.407,1.10833,0.82987,1.17635,0.74111,0.7408,0.75944,0.44628,1.2361,0.85971,1.29781,0.000891345,0.000891345,0.000891345
49,519.663,1.08736,0.81015,1.16798,0.68728,0.72832,0.74083,0.44461,1.26169,0.86744,1.27233,0.000874842,0.000874842,0.000874842
50,529.956,1.10255,0.82379,1.18073,0.72872,0.73889,0.76351,0.46687,1.24171,0.85697,1.25284,0.000858338,0.000858338,0.000858338
51,540.302,1.12382,0.83669,1.18843,0.8174,0.6915,0.77536,0.46981,1.21494,0.83912,1.26603,0.000841835,0.000841835,0.000841835
52,550.509,1.11142,0.81226,1.18244,0.74402,0.72015,0.75778,0.46675,1.17138,0.91098,1.24484,0.000825332,0.000825332,0.000825332
53,560.817,1.08078,0.79211,1.15902,0.869,0.67505,0.78363,0.47829,1.21577,0.82548,1.23288,0.000808828,0.000808828,0.000808828
54,571.13,1.0695,0.80409,1.17149,0.70544,0.72201,0.76238,0.48345,1.22488,0.85216,1.26389,0.000792325,0.000792325,0.000792325
55,581.339,1.08174,0.80151,1.15824,0.68525,0.72601,0.72636,0.43401,1.25769,0.95211,1.26126,0.000775822,0.000775822,0.000775822
56,591.631,1.05099,0.76415,1.14195,0.78853,0.71656,0.77385,0.47106,1.22368,0.82509,1.27743,0.000759318,0.000759318,0.000759318
57,601.801,1.05948,0.77367,1.16181,0.83115,0.71207,0.77692,0.47536,1.25344,0.84239,1.2724,0.000742815,0.000742815,0.000742815
58,612.133,1.05838,0.75599,1.15332,0.8099,0.74738,0.80221,0.49578,1.21259,0.83363,1.26218,0.000726312,0.000726312,0.000726312
59,622.647,1.06456,0.76549,1.15656,0.85329,0.71414,0.78327,0.48983,1.16719,0.82889,1.2419,0.000709809,0.000709809,0.000709809
60,632.891,1.05277,0.76336,1.14748,0.75152,0.75669,0.75042,0.45213,1.20275,0.83891,1.255,0.000693305,0.000693305,0.000693305
61,643.101,1.02019,0.73633,1.13373,0.81248,0.72832,0.78071,0.48242,1.19987,0.80049,1.27935,0.000676802,0.000676802,0.000676802
62,653.326,1.03065,0.73817,1.13434,0.79273,0.66674,0.77698,0.46939,1.22296,0.84024,1.29347,0.000660299,0.000660299,0.000660299
63,663.705,1.03746,0.73306,1.13019,0.72317,0.73311,0.75486,0.44171,1.25472,0.81884,1.26982,0.000643795,0.000643795,0.000643795
64,674.125,1.0179,0.70696,1.12811,0.8622,0.67319,0.78106,0.468,1.24272,0.82021,1.27772,0.000627292,0.000627292,0.000627292
65,684.794,1.01144,0.72264,1.12856,0.88518,0.65522,0.78267,0.47651,1.20939,0.84206,1.24693,0.000610789,0.000610789,0.000610789
66,695.12,1.0188,0.72507,1.12065,0.83577,0.69381,0.79485,0.49748,1.20812,0.79018,1.24725,0.000594286,0.000594286,0.000594286
67,705.219,1.00336,0.71176,1.11367,0.84943,0.71864,0.80973,0.49741,1.2118,0.78645,1.2185,0.000577782,0.000577782,0.000577782
68,715.783,1.03292,0.72444,1.13046,0.8346,0.73253,0.82125,0.51326,1.22562,0.75874,1.2421,0.000561279,0.000561279,0.000561279
69,726.11,0.99951,0.71644,1.11544,0.76121,0.7466,0.78778,0.49392,1.19467,0.77919,1.23889,0.000544776,0.000544776,0.000544776
70,736.382,0.98551,0.67446,1.11304,0.83677,0.6684,0.77502,0.47777,1.1743,0.79512,1.22156,0.000528272,0.000528272,0.000528272
71,746.941,0.96812,0.67133,1.09592,0.72955,0.73191,0.78052,0.49537,1.17473,0.77745,1.21508,0.000511769,0.000511769,0.000511769
72,757.345,0.99847,0.69412,1.10683,0.86073,0.64437,0.76959,0.47598,1.24247,0.80741,1.26677,0.000495266,0.000495266,0.000495266
73,767.548,0.99575,0.68438,1.11762,0.86477,0.67359,0.78137,0.49497,1.18019,0.77857,1.22843,0.000478762,0.000478762,0.000478762
74,777.893,0.98354,0.68038,1.10991,0.81398,0.7237,0.79643,0.485,1.20269,0.81479,1.25361,0.000462259,0.000462259,0.000462259
75,787.984,0.95826,0.67061,1.09812,0.80701,0.76795,0.80234,0.49116,1.19359,0.77208,1.26033,0.000445756,0.000445756,0.000445756
76,798.176,0.96264,0.66019,1.09472,0.85691,0.67661,0.7802,0.48825,1.18777,0.79167,1.23896,0.000429253,0.000429253,0.000429253
77,808.459,0.94649,0.66745,1.09253,0.85533,0.70154,0.79029,0.48676,1.21867,0.82934,1.26994,0.000412749,0.000412749,0.000412749
78,818.85,0.93135,0.64103,1.08177,0.81322,0.72348,0.80332,0.48848,1.20663,0.79936,1.24626,0.000396246,0.000396246,0.000396246
79,828.973,0.94463,0.65354,1.09158,0.90401,0.70957,0.81187,0.49603,1.20124,0.74739,1.25112,0.000379743,0.000379743,0.000379743
80,839.293,0.91859,0.62485,1.06805,0.87041,0.70076,0.79777,0.49335,1.21176,0.77957,1.26844,0.000363239,0.000363239,0.000363239
81,849.389,0.91899,0.62971,1.07088,0.84727,0.6886,0.77105,0.48676,1.16614,0.8,1.245,0.000346736,0.000346736,0.000346736
82,859.473,0.92403,0.64402,1.07101,0.82301,0.75779,0.80382,0.50683,1.15492,0.77047,1.21415,0.000330233,0.000330233,0.000330233
83,869.828,0.92053,0.62864,1.0607,0.85259,0.71002,0.80222,0.50839,1.13889,0.76697,1.21118,0.000313729,0.000313729,0.000313729
84,880.047,0.9006,0.61659,1.0649,0.79545,0.76907,0.81285,0.51346,1.17477,0.76039,1.24067,0.000297226,0.000297226,0.000297226
85,890.358,0.92269,0.62321,1.06696,0.81832,0.72694,0.79285,0.51826,1.1483,0.73497,1.21203,0.000280723,0.000280723,0.000280723
86,900.588,0.8965,0.60626,1.06364,0.84361,0.76054,0.81185,0.51685,1.18317,0.73578,1.26677,0.00026422,0.00026422,0.00026422
87,911.165,0.89227,0.60221,1.05474,0.80292,0.7258,0.78699,0.49974,1.21207,0.76799,1.28594,0.000247716,0.000247716,0.000247716
88,921.952,0.91189,0.60524,1.07401,0.84093,0.73274,0.79755,0.50603,1.18679,0.75705,1.24588,0.000231213,0.000231213,0.000231213
89,932.183,0.8826,0.59485,1.05779,0.8441,0.73817,0.80332,0.51176,1.15516,0.72134,1.22585,0.00021471,0.00021471,0.00021471
90,942.326,0.8927,0.60378,1.06337,0.82556,0.742,0.79716,0.49552,1.17709,0.74547,1.24305,0.000198206,0.000198206,0.000198206
91,972.663,0.83123,0.55668,1.01186,0.84295,0.73274,0.81224,0.49333,1.20639,0.7363,1.28473,0.000181703,0.000181703,0.000181703
92,982.919,0.79938,0.52656,0.9987,0.77526,0.74411,0.79768,0.50004,1.15451,0.74421,1.23639,0.0001652,0.0001652,0.0001652
93,993.104,0.80367,0.5204,1.00392,0.90786,0.68069,0.81436,0.51748,1.14428,0.74466,1.22275,0.000148696,0.000148696,0.000148696
94,1003.21,0.78298,0.51472,0.99937,0.71729,0.77297,0.79267,0.5088,1.16366,0.74315,1.23512,0.000132193,0.000132193,0.000132193
95,1013.21,0.77877,0.49374,0.98383,0.75236,0.78072,0.80321,0.50781,1.16776,0.71695,1.24917,0.00011569,0.00011569,0.00011569
96,1023.39,0.77044,0.4906,0.99376,0.80176,0.73737,0.80022,0.50598,1.14993,0.72878,1.22117,9.91865e-05,9.91865e-05,9.91865e-05
97,1033.42,0.76717,0.49711,0.98044,0.83368,0.74612,0.81471,0.51218,1.15676,0.72486,1.22658,8.26832e-05,8.26832e-05,8.26832e-05
98,1043.56,0.76406,0.49455,0.98561,0.83822,0.75084,0.81867,0.52033,1.16757,0.71655,1.23862,6.61799e-05,6.61799e-05,6.61799e-05
99,1053.63,0.75655,0.48613,0.99271,0.83095,0.73716,0.81806,0.50695,1.17344,0.7009,1.24497,4.96766e-05,4.96766e-05,4.96766e-05
100,1064.2,0.74896,0.48182,0.973,0.84681,0.73523,0.81941,0.51047,1.1617,0.70886,1.2356,3.31733e-05,3.31733e-05,3.31733e-05
